year,month,day,cases,deaths,country,population2000,countrycode
2021,07,28,78,2,Latvia,1907675,LVA
2021,07,27,68,2,Latvia,1907675,LVA
2021,07,26,23,0,Latvia,1907675,LVA
2021,07,25,56,0,Latvia,1907675,LVA
2021,07,24,43,1,Latvia,1907675,LVA
2021,07,23,38,0,Latvia,1907675,LVA
2021,07,22,44,0,Latvia,1907675,LVA
2021,07,21,62,2,Latvia,1907675,LVA
2021,07,20,54,4,Latvia,1907675,LVA
2021,07,19,25,1,Latvia,1907675,LVA
2021,07,18,33,0,Latvia,1907675,LVA
2021,07,17,39,1,Latvia,1907675,LVA
2021,07,16,46,0,Latvia,1907675,LVA
2021,07,15,37,1,Latvia,1907675,LVA
2021,07,14,34,2,Latvia,1907675,LVA
2021,07,13,53,2,Latvia,1907675,LVA
2021,07,12,18,0,Latvia,1907675,LVA
2021,07,11,36,0,Latvia,1907675,LVA
2021,07,10,32,0,Latvia,1907675,LVA
2021,07,09,34,1,Latvia,1907675,LVA
2021,07,08,50,1,Latvia,1907675,LVA
2021,07,07,48,3,Latvia,1907675,LVA
2021,07,06,46,3,Latvia,1907675,LVA
2021,07,05,22,0,Latvia,1907675,LVA
2021,07,04,31,2,Latvia,1907675,LVA
2021,07,03,60,0,Latvia,1907675,LVA
2021,07,02,40,6,Latvia,1907675,LVA
2021,07,01,71,7,Latvia,1907675,LVA
2021,06,30,100,5,Latvia,1907675,LVA
2021,06,29,89,5,Latvia,1907675,LVA
2021,06,28,30,0,Latvia,1907675,LVA
2021,06,27,41,0,Latvia,1907675,LVA
2021,06,26,39,2,Latvia,1907675,LVA
2021,06,25,20,1,Latvia,1907675,LVA
2021,06,24,33,3,Latvia,1907675,LVA
2021,06,23,102,0,Latvia,1907675,LVA
2021,06,22,125,1,Latvia,1907675,LVA
2021,06,21,40,0,Latvia,1907675,LVA
2021,06,20,74,3,Latvia,1907675,LVA
2021,06,19,84,8,Latvia,1907675,LVA
2021,06,18,108,3,Latvia,1907675,LVA
2021,06,17,141,7,Latvia,1907675,LVA
2021,06,16,156,11,Latvia,1907675,LVA
2021,06,15,143,8,Latvia,1907675,LVA
2021,06,14,74,0,Latvia,1907675,LVA
2021,06,13,90,5,Latvia,1907675,LVA
2021,06,12,178,2,Latvia,1907675,LVA
2021,06,11,178,6,Latvia,1907675,LVA
2021,06,10,196,15,Latvia,1907675,LVA
2021,06,09,244,5,Latvia,1907675,LVA
2021,06,08,256,10,Latvia,1907675,LVA
2021,06,07,76,0,Latvia,1907675,LVA
2021,06,06,135,6,Latvia,1907675,LVA
2021,06,05,256,5,Latvia,1907675,LVA
2021,06,04,259,10,Latvia,1907675,LVA
2021,06,03,296,6,Latvia,1907675,LVA
2021,06,02,348,7,Latvia,1907675,LVA
2021,06,01,319,3,Latvia,1907675,LVA
2021,05,31,101,6,Latvia,1907675,LVA
2021,05,30,180,0,Latvia,1907675,LVA
2021,05,29,306,11,Latvia,1907675,LVA
2021,05,28,354,4,Latvia,1907675,LVA
2021,05,27,348,7,Latvia,1907675,LVA
2021,05,26,396,6,Latvia,1907675,LVA
2021,05,25,435,14,Latvia,1907675,LVA
2021,05,24,134,2,Latvia,1907675,LVA
2021,05,23,233,3,Latvia,1907675,LVA
2021,05,22,441,14,Latvia,1907675,LVA
2021,05,21,477,8,Latvia,1907675,LVA
2021,05,20,497,3,Latvia,1907675,LVA
2021,05,19,609,18,Latvia,1907675,LVA
2021,05,18,563,11,Latvia,1907675,LVA
2021,05,17,147,3,Latvia,1907675,LVA
2021,05,16,381,9,Latvia,1907675,LVA
2021,05,15,544,9,Latvia,1907675,LVA
2021,05,14,666,8,Latvia,1907675,LVA
2021,05,13,698,17,Latvia,1907675,LVA
2021,05,12,729,6,Latvia,1907675,LVA
2021,05,11,659,4,Latvia,1907675,LVA
2021,05,10,338,1,Latvia,1907675,LVA
2021,05,09,632,4,Latvia,1907675,LVA
2021,05,08,786,11,Latvia,1907675,LVA
2021,05,07,1036,19,Latvia,1907675,LVA
2021,05,06,773,12,Latvia,1907675,LVA
2021,05,05,358,7,Latvia,1907675,LVA
2021,05,04,425,5,Latvia,1907675,LVA
2021,05,03,203,10,Latvia,1907675,LVA
2021,05,02,380,5,Latvia,1907675,LVA
2021,05,01,812,8,Latvia,1907675,LVA
2021,04,30,763,6,Latvia,1907675,LVA
2021,04,29,696,7,Latvia,1907675,LVA
2021,04,28,967,8,Latvia,1907675,LVA
2021,04,27,596,4,Latvia,1907675,LVA
2021,04,26,220,4,Latvia,1907675,LVA
2021,04,25,361,1,Latvia,1907675,LVA
2021,04,24,711,7,Latvia,1907675,LVA
2021,04,23,683,6,Latvia,1907675,LVA
2021,04,22,578,9,Latvia,1907675,LVA
2021,04,21,759,8,Latvia,1907675,LVA
2021,04,20,688,15,Latvia,1907675,LVA
2021,04,19,202,3,Latvia,1907675,LVA
2021,04,18,337,5,Latvia,1907675,LVA
2021,04,17,654,6,Latvia,1907675,LVA
2021,04,16,612,12,Latvia,1907675,LVA
2021,04,15,643,11,Latvia,1907675,LVA
2021,04,14,733,17,Latvia,1907675,LVA
2021,04,13,537,12,Latvia,1907675,LVA
2021,04,12,210,4,Latvia,1907675,LVA
2021,04,11,368,0,Latvia,1907675,LVA
2021,04,10,666,5,Latvia,1907675,LVA
2021,04,09,658,18,Latvia,1907675,LVA
2021,04,08,740,17,Latvia,1907675,LVA
2021,04,07,643,9,Latvia,1907675,LVA
2021,04,06,309,3,Latvia,1907675,LVA
2021,04,05,119,3,Latvia,1907675,LVA
2021,04,04,238,8,Latvia,1907675,LVA
2021,04,03,279,1,Latvia,1907675,LVA
2021,04,02,587,9,Latvia,1907675,LVA
2021,04,01,638,14,Latvia,1907675,LVA
2021,03,31,630,6,Latvia,1907675,LVA
2021,03,30,526,10,Latvia,1907675,LVA
2021,03,29,167,5,Latvia,1907675,LVA
2021,03,28,324,6,Latvia,1907675,LVA
2021,03,27,602,5,Latvia,1907675,LVA
2021,03,26,638,3,Latvia,1907675,LVA
2021,03,25,606,13,Latvia,1907675,LVA
2021,03,24,776,11,Latvia,1907675,LVA
2021,03,23,508,12,Latvia,1907675,LVA
2021,03,22,177,2,Latvia,1907675,LVA
2021,03,21,260,5,Latvia,1907675,LVA
2021,03,20,625,10,Latvia,1907675,LVA
2021,03,19,622,10,Latvia,1907675,LVA
2021,03,18,482,12,Latvia,1907675,LVA
2021,03,17,818,12,Latvia,1907675,LVA
2021,03,16,643,8,Latvia,1907675,LVA
2021,03,15,178,2,Latvia,1907675,LVA
2021,03,14,297,10,Latvia,1907675,LVA
2021,03,13,578,11,Latvia,1907675,LVA
2021,03,12,632,9,Latvia,1907675,LVA
2021,03,11,638,11,Latvia,1907675,LVA
2021,03,10,639,21,Latvia,1907675,LVA
2021,03,09,472,6,Latvia,1907675,LVA
2021,03,08,194,4,Latvia,1907675,LVA
2021,03,07,322,8,Latvia,1907675,LVA
2021,03,06,595,7,Latvia,1907675,LVA
2021,03,05,746,14,Latvia,1907675,LVA
2021,03,04,646,12,Latvia,1907675,LVA
2021,03,03,919,16,Latvia,1907675,LVA
2021,03,02,645,17,Latvia,1907675,LVA
2021,03,01,272,3,Latvia,1907675,LVA
2021,02,28,376,4,Latvia,1907675,LVA
2021,02,27,827,13,Latvia,1907675,LVA
2021,02,26,725,8,Latvia,1907675,LVA
2021,02,25,813,6,Latvia,1907675,LVA
2021,02,24,983,17,Latvia,1907675,LVA
2021,02,23,669,24,Latvia,1907675,LVA
2021,02,22,274,4,Latvia,1907675,LVA
2021,02,21,410,4,Latvia,1907675,LVA
2021,02,20,1069,5,Latvia,1907675,LVA
2021,02,19,689,12,Latvia,1907675,LVA
2021,02,18,708,13,Latvia,1907675,LVA
2021,02,17,946,22,Latvia,1907675,LVA
2021,02,16,713,18,Latvia,1907675,LVA
2021,02,15,278,17,Latvia,1907675,LVA
2021,02,14,424,8,Latvia,1907675,LVA
2021,02,13,773,12,Latvia,1907675,LVA
2021,02,12,808,15,Latvia,1907675,LVA
2021,02,11,842,21,Latvia,1907675,LVA
2021,02,10,990,32,Latvia,1907675,LVA
2021,02,09,781,16,Latvia,1907675,LVA
2021,02,08,288,8,Latvia,1907675,LVA
2021,02,07,480,12,Latvia,1907675,LVA
2021,02,06,1044,18,Latvia,1907675,LVA
2021,02,05,876,28,Latvia,1907675,LVA
2021,02,04,742,31,Latvia,1907675,LVA
2021,02,03,1231,31,Latvia,1907675,LVA
2021,02,02,775,17,Latvia,1907675,LVA
2021,02,01,411,7,Latvia,1907675,LVA
2021,01,31,533,15,Latvia,1907675,LVA
2021,01,30,785,14,Latvia,1907675,LVA
2021,01,29,931,18,Latvia,1907675,LVA
2021,01,28,965,10,Latvia,1907675,LVA
2021,01,27,1103,12,Latvia,1907675,LVA
2021,01,26,693,12,Latvia,1907675,LVA
2021,01,25,223,3,Latvia,1907675,LVA
2021,01,24,512,14,Latvia,1907675,LVA
2021,01,23,910,21,Latvia,1907675,LVA
2021,01,22,876,19,Latvia,1907675,LVA
2021,01,21,902,25,Latvia,1907675,LVA
2021,01,20,1088,20,Latvia,1907675,LVA
2021,01,19,812,29,Latvia,1907675,LVA
2021,01,18,244,5,Latvia,1907675,LVA
2021,01,17,567,17,Latvia,1907675,LVA
2021,01,16,1031,26,Latvia,1907675,LVA
2021,01,15,1084,15,Latvia,1907675,LVA
2021,01,14,950,11,Latvia,1907675,LVA
2021,01,13,1255,27,Latvia,1907675,LVA
2021,01,12,878,18,Latvia,1907675,LVA
2021,01,11,331,15,Latvia,1907675,LVA
2021,01,10,616,31,Latvia,1907675,LVA
2021,01,09,1170,17,Latvia,1907675,LVA
2021,01,08,1237,11,Latvia,1907675,LVA
2021,01,07,1374,36,Latvia,1907675,LVA
2021,01,06,1229,32,Latvia,1907675,LVA
2021,01,05,824,30,Latvia,1907675,LVA
2021,01,04,621,12,Latvia,1907675,LVA
2021,01,03,568,12,Latvia,1907675,LVA
2021,01,02,314,24,Latvia,1907675,LVA
2021,01,01,711,9,Latvia,1907675,LVA
2020,12,31,1861,9,Latvia,1907675,LVA
2020,12,30,1367,23,Latvia,1907675,LVA
2020,12,29,838,25,Latvia,1907675,LVA
2020,12,28,508,19,Latvia,1907675,LVA
2020,12,27,511,44,Latvia,1907675,LVA
2020,12,26,399,13,Latvia,1907675,LVA
2020,12,25,666,16,Latvia,1907675,LVA
2020,12,24,1270,7,Latvia,1907675,LVA
2020,12,23,1145,20,Latvia,1907675,LVA
2020,12,22,1004,16,Latvia,1907675,LVA
2020,12,21,395,4,Latvia,1907675,LVA
2020,12,20,643,12,Latvia,1907675,LVA
2020,12,19,870,18,Latvia,1907675,LVA
2020,12,18,892,15,Latvia,1907675,LVA
2020,12,17,1040,12,Latvia,1907675,LVA
2020,12,16,1023,25,Latvia,1907675,LVA
2020,12,15,587,5,Latvia,1907675,LVA
2020,12,14,210,3,Latvia,1907675,LVA
2020,12,13,629,25,Latvia,1907675,LVA
2020,12,12,660,5,Latvia,1907675,LVA
2020,12,11,680,15,Latvia,1907675,LVA
2020,12,10,890,11,Latvia,1907675,LVA
2020,12,09,712,5,Latvia,1907675,LVA
2020,12,08,584,16,Latvia,1907675,LVA
2020,12,07,207,10,Latvia,1907675,LVA
2020,12,06,526,9,Latvia,1907675,LVA
2020,12,05,794,11,Latvia,1907675,LVA
2020,12,04,686,7,Latvia,1907675,LVA
2020,12,03,930,11,Latvia,1907675,LVA
2020,12,02,690,14,Latvia,1907675,LVA
2020,12,01,612,4,Latvia,1907675,LVA
2020,11,30,100,9,Latvia,1907675,LVA
2020,11,29,414,4,Latvia,1907675,LVA
2020,11,28,753,3,Latvia,1907675,LVA
2020,11,27,637,2,Latvia,1907675,LVA
2020,11,26,898,4,Latvia,1907675,LVA
2020,11,25,580,9,Latvia,1907675,LVA
2020,11,24,457,13,Latvia,1907675,LVA
2020,11,23,116,9,Latvia,1907675,LVA
2020,11,22,376,0,Latvia,1907675,LVA
2020,11,21,642,7,Latvia,1907675,LVA
2020,11,20,380,5,Latvia,1907675,LVA
2020,11,19,366,4,Latvia,1907675,LVA
2020,11,18,442,5,Latvia,1907675,LVA
2020,11,17,278,6,Latvia,1907675,LVA
2020,11,16,89,3,Latvia,1907675,LVA
2020,11,15,316,2,Latvia,1907675,LVA
2020,11,14,395,5,Latvia,1907675,LVA
2020,11,13,455,9,Latvia,1907675,LVA
2020,11,12,533,2,Latvia,1907675,LVA
2020,11,11,453,2,Latvia,1907675,LVA
2020,11,10,208,2,Latvia,1907675,LVA
2020,11,09,92,2,Latvia,1907675,LVA
2020,11,08,215,3,Latvia,1907675,LVA
2020,11,07,404,1,Latvia,1907675,LVA
2020,11,06,357,7,Latvia,1907675,LVA
2020,11,05,367,3,Latvia,1907675,LVA
2020,11,04,313,6,Latvia,1907675,LVA
2020,11,03,171,2,Latvia,1907675,LVA
2020,11,02,132,3,Latvia,1907675,LVA
2020,11,01,242,3,Latvia,1907675,LVA
2020,10,31,215,2,Latvia,1907675,LVA
2020,10,30,284,5,Latvia,1907675,LVA
2020,10,29,251,1,Latvia,1907675,LVA
2020,10,28,251,0,Latvia,1907675,LVA
2020,10,27,136,3,Latvia,1907675,LVA
2020,10,26,79,4,Latvia,1907675,LVA
2020,10,25,211,2,Latvia,1907675,LVA
2020,10,24,259,4,Latvia,1907675,LVA
2020,10,23,250,1,Latvia,1907675,LVA
2020,10,22,161,2,Latvia,1907675,LVA
2020,10,21,188,0,Latvia,1907675,LVA
2020,10,20,115,3,Latvia,1907675,LVA
2020,10,19,44,0,Latvia,1907675,LVA
2020,10,18,58,1,Latvia,1907675,LVA
2020,10,17,188,1,Latvia,1907675,LVA
2020,10,16,148,1,Latvia,1907675,LVA
2020,10,15,114,0,Latvia,1907675,LVA
2020,10,14,102,0,Latvia,1907675,LVA
2020,10,13,75,1,Latvia,1907675,LVA
2020,10,12,95,0,Latvia,1907675,LVA
2020,10,11,74,0,Latvia,1907675,LVA
2020,10,10,89,0,Latvia,1907675,LVA
2020,10,09,137,0,Latvia,1907675,LVA
2020,10,08,109,0,Latvia,1907675,LVA
2020,10,07,67,1,Latvia,1907675,LVA
2020,10,06,68,0,Latvia,1907675,LVA
2020,10,05,40,1,Latvia,1907675,LVA
2020,10,04,67,0,Latvia,1907675,LVA
2020,10,03,74,0,Latvia,1907675,LVA
2020,10,02,77,1,Latvia,1907675,LVA
2020,10,01,44,0,Latvia,1907675,LVA
2020,09,30,95,0,Latvia,1907675,LVA
2020,09,29,32,1,Latvia,1907675,LVA
2020,09,28,21,0,Latvia,1907675,LVA
2020,09,27,22,0,Latvia,1907675,LVA
2020,09,26,29,0,Latvia,1907675,LVA
2020,09,25,31,0,Latvia,1907675,LVA
2020,09,24,22,0,Latvia,1907675,LVA
2020,09,23,12,0,Latvia,1907675,LVA
2020,09,22,34,0,Latvia,1907675,LVA
2020,09,21,1,0,Latvia,1907675,LVA
2020,09,20,10,0,Latvia,1907675,LVA
2020,09,19,17,0,Latvia,1907675,LVA
2020,09,18,4,0,Latvia,1907675,LVA
2020,09,17,8,1,Latvia,1907675,LVA
2020,09,16,4,0,Latvia,1907675,LVA
2020,09,15,5,0,Latvia,1907675,LVA
2020,09,14,3,0,Latvia,1907675,LVA
2020,09,13,10,0,Latvia,1907675,LVA
2020,09,12,5,0,Latvia,1907675,LVA
2020,09,11,11,0,Latvia,1907675,LVA
2020,09,10,5,0,Latvia,1907675,LVA
2020,09,09,11,0,Latvia,1907675,LVA
2020,09,08,3,0,Latvia,1907675,LVA
2020,09,07,1,0,Latvia,1907675,LVA
2020,09,06,3,0,Latvia,1907675,LVA
2020,09,05,9,0,Latvia,1907675,LVA
2020,09,04,6,0,Latvia,1907675,LVA
2020,09,03,4,1,Latvia,1907675,LVA
2020,09,02,2,0,Latvia,1907675,LVA
2020,09,01,8,0,Latvia,1907675,LVA
2020,08,31,3,0,Latvia,1907675,LVA
2020,08,30,12,0,Latvia,1907675,LVA
2020,08,29,6,0,Latvia,1907675,LVA
2020,08,28,9,0,Latvia,1907675,LVA
2020,08,27,6,0,Latvia,1907675,LVA
2020,08,26,18,1,Latvia,1907675,LVA
2020,08,25,5,0,Latvia,1907675,LVA
2020,08,24,0,0,Latvia,1907675,LVA
2020,08,23,4,0,Latvia,1907675,LVA
2020,08,22,3,0,Latvia,1907675,LVA
2020,08,21,3,0,Latvia,1907675,LVA
2020,08,20,1,0,Latvia,1907675,LVA
2020,08,19,3,0,Latvia,1907675,LVA
2020,08,18,0,0,Latvia,1907675,LVA
2020,08,17,1,1,Latvia,1907675,LVA
2020,08,16,7,0,Latvia,1907675,LVA
2020,08,15,7,0,Latvia,1907675,LVA
2020,08,14,1,0,Latvia,1907675,LVA
2020,08,13,4,0,Latvia,1907675,LVA
2020,08,12,10,0,Latvia,1907675,LVA
2020,08,11,3,0,Latvia,1907675,LVA
2020,08,10,0,0,Latvia,1907675,LVA
2020,08,09,2,0,Latvia,1907675,LVA
2020,08,08,7,0,Latvia,1907675,LVA
2020,08,07,6,0,Latvia,1907675,LVA
2020,08,06,18,0,Latvia,1907675,LVA
2020,08,05,8,0,Latvia,1907675,LVA
2020,08,04,3,0,Latvia,1907675,LVA
2020,08,03,3,0,Latvia,1907675,LVA
2020,08,02,5,0,Latvia,1907675,LVA
2020,08,01,7,0,Latvia,1907675,LVA
2020,07,31,3,0,Latvia,1907675,LVA
2020,07,30,4,0,Latvia,1907675,LVA
2020,07,29,4,1,Latvia,1907675,LVA
2020,07,28,1,0,Latvia,1907675,LVA
2020,07,27,0,0,Latvia,1907675,LVA
2020,07,26,13,0,Latvia,1907675,LVA
2020,07,25,1,0,Latvia,1907675,LVA
2020,07,24,2,0,Latvia,1907675,LVA
2020,07,23,6,0,Latvia,1907675,LVA
2020,07,22,4,0,Latvia,1907675,LVA
2020,07,21,1,0,Latvia,1907675,LVA
2020,07,20,0,0,Latvia,1907675,LVA
2020,07,19,3,0,Latvia,1907675,LVA
2020,07,18,4,0,Latvia,1907675,LVA
2020,07,17,6,0,Latvia,1907675,LVA
2020,07,16,1,0,Latvia,1907675,LVA
2020,07,15,4,0,Latvia,1907675,LVA
2020,07,14,0,0,Latvia,1907675,LVA
2020,07,13,1,1,Latvia,1907675,LVA
2020,07,12,0,0,Latvia,1907675,LVA
2020,07,11,8,0,Latvia,1907675,LVA
2020,07,10,11,0,Latvia,1907675,LVA
2020,07,09,13,0,Latvia,1907675,LVA
2020,07,08,7,0,Latvia,1907675,LVA
2020,07,07,7,0,Latvia,1907675,LVA
2020,07,06,3,0,Latvia,1907675,LVA
2020,07,05,1,0,Latvia,1907675,LVA
2020,07,04,1,0,Latvia,1907675,LVA
2020,07,03,0,0,Latvia,1907675,LVA
2020,07,02,1,0,Latvia,1907675,LVA
2020,07,01,3,0,Latvia,1907675,LVA
2020,06,30,1,0,Latvia,1907675,LVA
2020,06,29,1,0,Latvia,1907675,LVA
2020,06,28,1,0,Latvia,1907675,LVA
2020,06,27,3,0,Latvia,1907675,LVA
2020,06,26,1,0,Latvia,1907675,LVA
2020,06,25,0,0,Latvia,1907675,LVA
2020,06,24,0,0,Latvia,1907675,LVA
2020,06,23,0,0,Latvia,1907675,LVA
2020,06,22,0,0,Latvia,1907675,LVA
2020,06,21,0,0,Latvia,1907675,LVA
2020,06,20,1,0,Latvia,1907675,LVA
2020,06,19,2,0,Latvia,1907675,LVA
2020,06,18,4,0,Latvia,1907675,LVA
2020,06,17,6,0,Latvia,1907675,LVA
2020,06,16,1,2,Latvia,1907675,LVA
2020,06,15,0,0,Latvia,1907675,LVA
2020,06,14,0,0,Latvia,1907675,LVA
2020,06,13,1,0,Latvia,1907675,LVA
2020,06,12,2,2,Latvia,1907675,LVA
2020,06,11,2,0,Latvia,1907675,LVA
2020,06,10,3,0,Latvia,1907675,LVA
2020,06,09,1,0,Latvia,1907675,LVA
2020,06,08,0,1,Latvia,1907675,LVA
2020,06,07,2,0,Latvia,1907675,LVA
2020,06,06,1,0,Latvia,1907675,LVA
2020,06,05,3,0,Latvia,1907675,LVA
2020,06,04,3,0,Latvia,1907675,LVA
2020,06,03,8,0,Latvia,1907675,LVA
2020,06,02,5,0,Latvia,1907675,LVA
2020,06,01,0,0,Latvia,1907675,LVA
2020,05,31,1,1,Latvia,1907675,LVA
2020,05,30,1,0,Latvia,1907675,LVA
2020,05,29,3,0,Latvia,1907675,LVA
2020,05,28,4,0,Latvia,1907675,LVA
2020,05,27,4,1,Latvia,1907675,LVA
2020,05,26,4,0,Latvia,1907675,LVA
2020,05,25,2,0,Latvia,1907675,LVA
2020,05,24,1,1,Latvia,1907675,LVA
2020,05,23,16,0,Latvia,1907675,LVA
2020,05,22,5,0,Latvia,1907675,LVA
2020,05,21,9,1,Latvia,1907675,LVA
2020,05,20,4,0,Latvia,1907675,LVA
2020,05,19,3,0,Latvia,1907675,LVA
2020,05,18,1,1,Latvia,1907675,LVA
2020,05,17,11,1,Latvia,1907675,LVA
2020,05,16,27,0,Latvia,1907675,LVA
2020,05,15,8,0,Latvia,1907675,LVA
2020,05,14,11,0,Latvia,1907675,LVA
2020,05,13,1,0,Latvia,1907675,LVA
2020,05,12,4,1,Latvia,1907675,LVA
2020,05,11,7,0,Latvia,1907675,LVA
2020,05,10,9,0,Latvia,1907675,LVA
2020,05,09,2,0,Latvia,1907675,LVA
2020,05,08,19,0,Latvia,1907675,LVA
2020,05,07,9,0,Latvia,1907675,LVA
2020,05,06,4,0,Latvia,1907675,LVA
2020,05,05,0,0,Latvia,1907675,LVA
2020,05,04,17,1,Latvia,1907675,LVA
2020,05,03,8,0,Latvia,1907675,LVA
2020,05,02,1,1,Latvia,1907675,LVA
2020,05,01,12,0,Latvia,1907675,LVA
2020,04,30,9,1,Latvia,1907675,LVA
2020,04,29,13,0,Latvia,1907675,LVA
2020,04,28,18,2,Latvia,1907675,LVA
2020,04,27,6,0,Latvia,1907675,LVA
2020,04,26,8,1,Latvia,1907675,LVA
2020,04,25,20,0,Latvia,1907675,LVA
2020,04,24,6,1,Latvia,1907675,LVA
2020,04,23,17,0,Latvia,1907675,LVA
2020,04,22,13,0,Latvia,1907675,LVA
2020,04,21,9,3,Latvia,1907675,LVA
2020,04,20,12,0,Latvia,1907675,LVA
2020,04,19,15,0,Latvia,1907675,LVA
2020,04,18,30,0,Latvia,1907675,LVA
2020,04,17,7,1,Latvia,1907675,LVA
2020,04,16,9,0,Latvia,1907675,LVA
2020,04,15,9,0,Latvia,1907675,LVA
2020,04,14,4,0,Latvia,1907675,LVA
2020,04,13,2,0,Latvia,1907675,LVA
2020,04,12,21,1,Latvia,1907675,LVA
2020,04,11,18,2,Latvia,1907675,LVA
2020,04,10,23,0,Latvia,1907675,LVA
2020,04,09,12,1,Latvia,1907675,LVA
2020,04,08,29,0,Latvia,1907675,LVA
2020,04,07,6,0,Latvia,1907675,LVA
2020,04,06,9,1,Latvia,1907675,LVA
2020,04,05,24,0,Latvia,1907675,LVA
2020,04,04,16,1,Latvia,1907675,LVA
2020,04,03,35,1,Latvia,1907675,LVA
2020,04,02,12,0,Latvia,1907675,LVA
2020,04,01,48,0,Latvia,1907675,LVA
2020,03,31,22,0,Latvia,1907675,LVA
2020,03,30,29,0,Latvia,1907675,LVA
2020,03,29,42,0,Latvia,1907675,LVA
2020,03,28,25,0,Latvia,1907675,LVA
2020,03,27,36,0,Latvia,1907675,LVA
2020,03,26,23,0,Latvia,1907675,LVA
2020,03,25,24,0,Latvia,1907675,LVA
2020,03,24,17,0,Latvia,1907675,LVA
2020,03,23,44,0,Latvia,1907675,LVA
2020,03,22,15,0,Latvia,1907675,LVA
2020,03,21,12,0,Latvia,1907675,LVA
2020,03,20,23,0,Latvia,1907675,LVA
2020,03,19,15,0,Latvia,1907675,LVA
2020,03,18,11,0,Latvia,1907675,LVA
2020,03,17,26,0,Latvia,1907675,LVA
2020,03,16,4,0,Latvia,1907675,LVA
2020,03,15,4,0,Latvia,1907675,LVA
2020,03,14,9,0,Latvia,1907675,LVA
2020,03,13,1,0,Latvia,1907675,LVA
2020,03,12,6,0,Latvia,1907675,LVA
2020,03,11,2,0,Latvia,1907675,LVA
2020,03,10,2,0,Latvia,1907675,LVA
2020,03,09,3,0,Latvia,1907675,LVA
2020,03,08,2,0,Latvia,1907675,LVA
2020,03,07,0,0,Latvia,1907675,LVA
2020,03,06,0,0,Latvia,1907675,LVA
2020,03,05,0,0,Latvia,1907675,LVA
2020,03,04,0,0,Latvia,1907675,LVA
2020,03,03,1,0,Latvia,1907675,LVA
2020,03,02,0,0,Latvia,1907675,LVA
2020,03,01,0,0,Latvia,1907675,LVA
2020,02,29,0,0,Latvia,1907675,LVA
2022,03,14,189,0,Liechtenstein,38747,LIE
2022,03,13,1,0,Liechtenstein,38747,LIE
2022,03,12,209,0,Liechtenstein,38747,LIE
2022,03,11,236,0,Liechtenstein,38747,LIE
2022,03,10,199,0,Liechtenstein,38747,LIE
2022,03,09,119,0,Liechtenstein,38747,LIE
2022,03,08,267,0,Liechtenstein,38747,LIE
2022,03,07,9,1,Liechtenstein,38747,LIE
2022,03,06,263,0,Liechtenstein,38747,LIE
2022,03,05,99,0,Liechtenstein,38747,LIE
2022,03,04,152,0,Liechtenstein,38747,LIE
2022,03,03,362,0,Liechtenstein,38747,LIE
2022,03,02,178,0,Liechtenstein,38747,LIE
2022,03,01,127,0,Liechtenstein,38747,LIE
2022,02,28,13,0,Liechtenstein,38747,LIE
2022,02,27,93,0,Liechtenstein,38747,LIE
2022,02,26,156,0,Liechtenstein,38747,LIE
2022,02,25,81,0,Liechtenstein,38747,LIE
2022,02,24,107,1,Liechtenstein,38747,LIE
2022,02,23,154,1,Liechtenstein,38747,LIE
2022,02,22,108,0,Liechtenstein,38747,LIE
2022,02,21,9,1,Liechtenstein,38747,LIE
2022,02,20,55,0,Liechtenstein,38747,LIE
2022,02,19,125,0,Liechtenstein,38747,LIE
2022,02,18,77,0,Liechtenstein,38747,LIE
2022,02,17,125,0,Liechtenstein,38747,LIE
2022,02,16,89,0,Liechtenstein,38747,LIE
2022,02,15,81,0,Liechtenstein,38747,LIE
2022,02,14,59,1,Liechtenstein,38747,LIE
2022,02,13,159,0,Liechtenstein,38747,LIE
2022,02,12,72,0,Liechtenstein,38747,LIE
2022,02,11,116,0,Liechtenstein,38747,LIE
2022,02,10,97,0,Liechtenstein,38747,LIE
2022,02,09,145,0,Liechtenstein,38747,LIE
2022,02,08,0,0,Liechtenstein,38747,LIE
2022,02,07,329,0,Liechtenstein,38747,LIE
2022,02,06,92,0,Liechtenstein,38747,LIE
2022,02,05,61,0,Liechtenstein,38747,LIE
2022,02,04,142,0,Liechtenstein,38747,LIE
2022,02,03,141,0,Liechtenstein,38747,LIE
2022,02,02,152,0,Liechtenstein,38747,LIE
2022,02,01,146,1,Liechtenstein,38747,LIE
2022,01,31,102,0,Liechtenstein,38747,LIE
2022,01,30,74,0,Liechtenstein,38747,LIE
2022,01,29,79,0,Liechtenstein,38747,LIE
2022,01,28,185,0,Liechtenstein,38747,LIE
2022,01,27,184,0,Liechtenstein,38747,LIE
2022,01,26,110,0,Liechtenstein,38747,LIE
2022,01,25,125,0,Liechtenstein,38747,LIE
2022,01,24,158,0,Liechtenstein,38747,LIE
2022,01,23,92,0,Liechtenstein,38747,LIE
2022,01,22,83,0,Liechtenstein,38747,LIE
2022,01,21,107,0,Liechtenstein,38747,LIE
2022,01,20,134,0,Liechtenstein,38747,LIE
2022,01,19,109,0,Liechtenstein,38747,LIE
2022,01,18,148,0,Liechtenstein,38747,LIE
2022,01,17,75,0,Liechtenstein,38747,LIE
2022,01,16,64,0,Liechtenstein,38747,LIE
2022,01,15,48,0,Liechtenstein,38747,LIE
2022,01,14,183,1,Liechtenstein,38747,LIE
